method,x_offset,invariant,initial_direction,real,imag
RK45_0.001,-0.15,s2*s3,1,-2.7062809584934384,-2.78821704764149
RK45_0.001,-0.15,s3*s4,0,0.8977161136520572,-0.29943200257125596
RK45_0.001,-0.15,s3*s4,1,-0.351276113592253,0.14623189014329327
RK45_0.001,-0.15,s1*s4,0,-8.761865687616845,-14.629461523955728
RK45_0.001,-0.15,s1*s4,1,5.24668418964427,6.683203195855047
RK45_0.001,-0.135,s1*s2,0,-82.0767292580203,-27.293933039708783
RK45_0.001,-0.135,s1*s2,1,37.61166857191147,2.499131359943584
RK45_0.001,-0.135,s2*s3,0,2.5998050059671285,8.34641561444558
RK45_0.001,-0.135,s2*s3,1,-2.7062832167581186,-2.788220389170873
RK45_0.001,-0.135,s3*s4,0,0.8977154431601363,-0.2994315090302403
RK45_0.001,-0.135,s3*s4,1,-0.3512764907605237,0.14623184172404205
RK45_0.001,-0.135,s1*s4,0,-8.761847473463083,-14.629446136470785
RK45_0.001,-0.135,s1*s4,1,5.246686582753746,6.683212596131434
RK45_0.001,-0.12,s1*s2,0,-82.07656016619046,-27.294002528502723
RK45_0.001,-0.12,s1*s2,1,37.61172918624713,2.499161794869778
RK45_0.001,-0.12,s2*s3,0,2.5997834365731425,8.346410746745962
RK45_0.001,-0.12,s2*s3,1,-2.706286828976301,-2.7882262935507955
RK45_0.001,-0.12,s3*s4,0,0.897714277386094,-0.29943051102704865
RK45_0.001,-0.12,s3*s4,1,-0.3512771772141973,0.1462317205754836
RK45_0.001,-0.12,s1*s4,0,-8.761812085494086,-14.629421103153245
RK45_0.001,-0.12,s1*s4,1,5.246690406345891,6.683229547095485
RK45_0.001,-0.10499999999999998,s1*s2,0,-82.07662620485604,-27.2940394163996
RK45_0.001,-0.10499999999999998,s1*s2,1,37.61171057573117,2.4991644984022754
RK45_0.001,-0.10499999999999998,s2*s3,0,2.599787031555818,8.346419148889986
RK45_0.001,-0.10499999999999998,s2*s3,1,-2.7062849872048376,-2.7882248920139947
RK45_0.001,-0.10499999999999998,s3*s4,0,0.8977149046924551,-0.2994304296212932
RK45_0.001,-0.10499999999999998,s3*s4,1,-0.351277058788837,0.14623161706145815
RK45_0.001,-0.10499999999999998,s1*s4,0,-8.7618132380705,-14.629438286301196
RK45_0.001,-0.10499999999999998,s1*s4,1,5.2466878608319325,6.683226826367319
RK45_0.001,-0.09,s1*s2,0,-82.0769749691235,-27.294024865155443
RK45_0.001,-0.09,s1*s2,1,37.61159784645983,2.4991288987523523
RK45_0.001,-0.09,s2*s3,0,2.5998206930944256,8.346442310212645
RK45_0.001,-0.09,s2*s3,1,-2.7062773373975113,-2.788214544868058
RK45_0.001,-0.09,s3*s4,0,0.8977177025195102,-0.29943163595801836
RK45_0.001,-0.09,s3*s4,1,-0.35127593422191355,0.14623156431100026
RK45_0.001,-0.09,s1*s4,0,-8.761861823450422,-14.62950313149807
RK45_0.001,-0.09,s1*s4,1,5.246678127384991,6.683200223599684
RK45_0.001,-0.07500000000000001,s1*s2,0,-82.0774437145039,-27.29397432509026
RK45_0.001,-0.07500000000000001,s1*s2,1,37.61144572825642,2.4990720225766205
RK45_0.001,-0.07500000000000001,s2*s3,0,2.599867331172961,8.346470389072072
RK45_0.001,-0.07500000000000001,s2*s3,1,-2.706267846048568,-2.7882001917659425
RK45_0.001,-0.07500000000000001,s3*s4,0,0.8977214147932149,-0.2994335684939833
RK45_0.001,-0.07500000000000001,s3*s4,1,-0.3512743429278993,0.1462315676272942
RK45_0.001,-0.07500000000000001,s1*s4,0,-8.761934076119678,-14.629585221830588
RK45_0.001,-0.07500000000000001,s1*s4,1,5.246665828469429,6.683163026244524
RK45_0.001,-0.06,s1*s2,0,-82.07776091135341,-27.293914314744764
RK45_0.001,-0.06,s1*s2,1,37.61134219518248,2.4990263635647882
RK45_0.001,-0.06,s2*s3,0,2.599900214335886,8.346487028057332
RK45_0.001,-0.06,s2*s3,1,-2.706262026551368,-2.7881900862301907
RK45_0.001,-0.06,s3*s4,0,0.8977238644463539,-0.29943513027313423
RK45_0.001,-0.06,s3*s4,1,-0.351273204954087,0.1462316282099057
RK45_0.001,-0.06,s1*s4,0,-8.761988333813767,-14.629636605947647
RK45_0.001,-0.06,s1*s4,1,5.2466581717289555,6.683136698655811
RK45_0.001,-0.044999999999999984,s1*s2,0,-82.07768433290579,-27.293865038092296
RK45_0.001,-0.044999999999999984,s1*s2,1,37.611363113937,2.4990232782065065
RK45_0.001,-0.044999999999999984,s2*s3,0,2.5998970498313745,8.346477309183054
RK45_0.001,-0.044999999999999984,s2*s3,1,-2.7062640360420502,-2.788191572244297
RK45_0.001,-0.044999999999999984,s3*s4,0,0.8977230385859697,-0.29943526086530053
